SITE,METHOD,OBS_YEAR,SITEVISITID,DATE_,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,HABITAT_CODE,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,TUT2012,OTHER_AREA_GROUPING,BENTHIC_SEC_CODE,SITE_MIN_DEPTH_FT,SITE_MAX_DEPTH_FT,CLIMATE_STATION_YN,PERM_SITE,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
TIN-00481,nSPC,2017,10828,NA,MARIAN,Tinian,Forereef,Deep,RRB,15.0943,145.65296,0,Tinian,49530,137292,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00484,nSPC,2017,10766,NA,MARIAN,Tinian,Forereef,Deep,AGR,14.980227,145.607126,0,Tinian,9657,193857,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00486,nSPC,2017,10824,NA,MARIAN,Tinian,Forereef,Mid,AGR,15.065755,145.607979,0,Tinian,37918,172083,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00492,nSPC,2017,10829,NA,MARIAN,Tinian,Forereef,Mid,PAV,15.052066,145.656083,0,Tinian,46464,163008,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00493,nSPC,2017,10826,NA,MARIAN,Tinian,Forereef,Shallow,SAG,15.047362,145.597334,0,Tinian,30146,185948,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00494,nSPC,2017,10767,NA,MARIAN,Tinian,Forereef,Mid,PAV,14.927633,145.630367,0,Tinian,3136,204489,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00499,nSPC,2017,10765,NA,MARIAN,Tinian,Forereef,Mid,AGR,14.960907,145.61524,0,Tinian,3956,198408,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00500,nSPC,2017,10771,NA,MARIAN,Tinian,Forereef,Mid,PSC,15.010917,145.585532,0,Tinian,14889,192136,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00502,nSPC,2017,10794,NA,MARIAN,Tinian,Forereef,Mid,AGR,14.957464,145.662804,0,Tinian,9613,192737,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00509,nSPC,2017,10769,NA,MARIAN,Tinian,Forereef,Shallow,AGR,14.987497,145.607417,0,Tinian,11443,192722,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00516,nSPC,2017,10823,NA,MARIAN,Tinian,Forereef,Shallow,SAG,15.079511,145.621256,0,Tinian,45252,155285,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00519,nSPC,2017,10827,NA,MARIAN,Tinian,Forereef,Shallow,SAG,15.059789,145.603372,0,Tinian,33529,180328,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00523,nSPC,2017,10832,NA,MARIAN,Tinian,Forereef,Mid,AGR,15.088838,145.631102,0,Tinian,48282,147251,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00529,nSPC,2017,10795,NA,MARIAN,Tinian,Forereef,Mid,ROB,14.98151,145.66812,0,Tinian,24064,191248,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00530,nSPC,2017,10831,NA,MARIAN,Tinian,Forereef,Shallow,SAG,15.081768,145.658314,0,Tinian,48687,145577,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00535,nSPC,2017,10764,NA,MARIAN,Tinian,Forereef,Shallow,AGR,14.9519,145.626774,0,Tinian,3257,199314,RANDOM,RAMP_BASIC,2017,NA,NA,TIN,NA,NA,0,0,NA,
TIN-00557,CORALBELT_METHOD_E_F,2017,10775,NA,MARIAN,Tinian,Forereef,Mid,PSC,14.984252,145.607805,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,49,42,0,0,0,
TIN-00569,CORALBELT_METHOD_E_F,2017,10772,NA,MARIAN,Tinian,Forereef,Deep,ROB,14.930006,145.630147,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,66,68,0,0,0,
TIN-00576,CORALBELT_METHOD_E_F,2017,10773,NA,MARIAN,Tinian,Forereef,Mid,APR,14.949434,145.627549,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,28,36,0,0,0,
TIN-00581,CORALBELT_METHOD_E_F,2017,10800,NA,MARIAN,Tinian,Forereef,Mid,AGR,15.047776,145.650684,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,40,57,0,0,0,
TIN-00593,CORALBELT_METHOD_E_F,2017,10776,NA,MARIAN,Tinian,Forereef,Shallow,AGR,15.013184,145.584268,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,10,15,0,0,0,
TIN-00600,CORALBELT_METHOD_E_F,2017,10819,NA,MARIAN,Tinian,Forereef,Deep,PAV,15.07008,145.656761,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,62,68,0,0,0,
TIN-00607,CORALBELT_METHOD_E_F,2017,10774,NA,MARIAN,Tinian,Forereef,Shallow,AGR,14.972174,145.611495,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,10,15,0,0,0,
TIN-00611,CORALBELT_METHOD_E_F,2017,10816,NA,MARIAN,Tinian,Forereef,Deep,AGR,15.043424,145.595395,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,66,73,0,0,0,
TIN-00626,CORALBELT_METHOD_E_F,2017,10821,NA,MARIAN,Tinian,Forereef,Mid,AGR,15.079961,145.62,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,47,51,0,0,0,
TIN-00641,CORALBELT_METHOD_E_F,2017,10817,NA,MARIAN,Tinian,Forereef,Shallow,SAG,15.056218,145.599621,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,15,21,0,0,0,
TIN-00646,CORALBELT_METHOD_E_F,2017,10798,NA,MARIAN,Tinian,Forereef,Deep,AGR,14.932887,145.650323,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,63,71,0,0,0,
TIN-00711,CORALBELT_METHOD_E_F,2017,10799,NA,MARIAN,Tinian,Forereef,Mid,AGR,14.955846,145.663569,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,43,51,0,0,0,
TIN-00731,CORALBELT_METHOD_E_F,2017,10818,NA,MARIAN,Tinian,Forereef,Shallow,SAG,15.086216,145.628135,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,13,21,0,0,0,
TIN-00734,CORALBELT_METHOD_E_F,2017,10820,NA,MARIAN,Tinian,Forereef,Mid,PAV,15.083709,145.658294,0,Tinian,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,TIN,43,52,0,0,0,
TUT-00279,nSPC,2010,2196,NA,SAMOA,Tutuila,Forereef,Mid,RRB,-14.29972,-170.57118,0,TUT_AUNUU_A,42563,55502,RANDOM,TUT10_12,2010,NA,NA,TUT,NA,NA,0,0,NA,
TUT-00280,nSPC,2010,2174,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.29588,-170.56029,0,TUT_AUNUU_A,36204,55502,RANDOM,TUT10_12,2010,NA,NA,TUT,NA,NA,0,0,NA,
TUT-00321,nSPC,2010,2203,NA,SAMOA,Tutuila,Forereef,Mid,MIX,-14.28659,-170.54605,0,TUT_AUNUU_A,25630,55502,RANDOM,TUT10_12,2010,NA,NA,TUT,NA,NA,0,0,NA,
TUT-00324,nSPC,2010,2199,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.28659,-170.53894,0,TUT_AUNUU_A,23401,55502,RANDOM,TUT10_12,2010,NA,NA,TUT,NA,NA,0,0,NA,
TUT-00360,nSPC,2010,2162,NA,SAMOA,Tutuila,Forereef,Deep,MIX,-14.29908,-170.56349,0,TUT_AUNUU_A,38448,55502,RANDOM,TUT10_12,2010,NA,NA,TUT,NA,NA,0,0,NA,
TUT-00361,nSPC,2010,2195,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.29602,-170.56581,0,TUT_AUNUU_A,39398,55502,RANDOM,TUT10_12,2010,NA,NA,TUT,NA,NA,0,0,NA,
TUT-00523,nSPC,2012,4576,0004-07-12,SAMOA,Tutuila,Forereef,Mid,PAV,-14.2991855,-170.5735572,0,TUT_AUNUU_A,43331,55502,RANDOM,TUT10_12,2012,Pavement,NA,TUT,NA,NA,0,0,NA,
TUT-00531,nSPC,2012,4575,0004-07-12,SAMOA,Tutuila,Forereef,Mid,PSC,-14.29285724,-170.5565404,0,TUT_AUNUU_A,33050,55502,RANDOM,TUT10_12,2012,Pavement,NA,TUT,NA,NA,0,0,NA,
TUT-00533,nSPC,2012,4588,0004-07-12,SAMOA,Tutuila,Forereef,Mid,PPR,-14.29797096,-170.5725091,0,TUT_AUNUU_A,42901,55502,RANDOM,TUT10_12,2012,Pavement,NA,TUT,NA,NA,0,0,NA,
TUT-01035,nSPC,2015,8627,NA,SAMOA,Tutuila,Forereef,Shallow,PAV,-14.28632355,-170.5460188,0,TUT_AUNUU_A,25569,55502,RANDOM,AS_SANCTUARY,2015,UNKNOWN,NA,TUT_NE,NA,NA,0,0,NA,
TUT-01040,nSPC,2015,8171,0003-02-15,SAMOA,Tutuila,Forereef,Mid,AGR,-14.29553208,-170.5602007,0,TUT_AUNUU_A,36079,55502,RANDOM,AS_SANCTUARY,2015,UNKNOWN,NA,TUT_SE,NA,NA,0,0,NA,
TUT-01057,nSPC,2015,8169,0003-02-15,SAMOA,Tutuila,Forereef,Deep,RRB,-14.29523444,-170.5671001,0,TUT_AUNUU_A,40034,55502,RANDOM,AS_SANCTUARY,2015,UNKNOWN,NA,TUT_SE,NA,NA,0,0,NA,
TUT-01111,nSPC,2015,8607,NA,SAMOA,Tutuila,Forereef,Deep,AGR,-14.2903814,-170.5452216,0,TUT_AUNUU_A,25651,55502,RANDOM,AS_SANCTUARY,2015,UNKNOWN,NA,TUT_NE,NA,NA,0,0,NA,
TUT-01147,nSPC,2015,8144,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.30030088,-170.576797,0,TUT_AUNUU_A,44225,55502,RANDOM,AS_SANCTUARY,2015,UNKNOWN,NA,TUT_SE,NA,NA,0,0,NA,
TUT-01685,CORALBELT_METHOD_E_F,2015,8619,NA,SAMOA,Tutuila,Forereef,Deep,RRB,-14.299791,-170.567801,0,TUT_AUNUU_A,40927,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,66,70,0,0,0,
TUT-01699,CORALBELT_METHOD_E_F,2015,8630,NA,SAMOA,Tutuila,Forereef,Deep,AGR,-14.287789,-170.564075,0,TUT_AUNUU_A,37342,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,64,69,0,0,0,
TUT-01708,CORALBELT_METHOD_E_F,2015,8622,NA,SAMOA,Tutuila,Forereef,Mid,PSC,-14.2941,-170.56208,0,TUT_AUNUU_A,37101,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,36,39,0,0,0,
TUT-01715,CORALBELT_METHOD_E_F,2015,8154,NA,SAMOA,Tutuila,Forereef,Mid,AGR,-14.29024838,-170.5505429,0,TUT_AUNUU_A,28953,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,30,42,0,0,0,
TUT-01723,CORALBELT_METHOD_E_F,2015,8633,NA,SAMOA,Tutuila,Forereef,Shallow,AGR,-14.288373,-170.562001,0,TUT_AUNUU_A,36054,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,18,20,0,0,0,
TUT-01727,CORALBELT_METHOD_E_F,2015,8620,NA,SAMOA,Tutuila,Forereef,Shallow,AGR,-14.287994,-170.563112,0,TUT_AUNUU_A,36762,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,17,21,0,0,0,
TUT-00210,nSPC,2010,2173,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27929,-170.51622,0,TUT_AUNUU_B,17110,55502,RANDOM,TUT10_12,2010,NA,NA,,NA,NA,0,0,NA,
TUT-00260,nSPC,2010,2198,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27653,-170.50916,0,TUT_AUNUU_B,14779,55502,RANDOM,TUT10_12,2010,NA,NA,,NA,NA,0,0,NA,
TUT-00284,nSPC,2010,2202,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27461,-170.50751,0,TUT_AUNUU_B,14304,55502,RANDOM,TUT10_12,2010,NA,NA,,NA,NA,0,0,NA,
TUT-00510,nSPC,2012,4573,0004-07-12,SAMOA,Tutuila,Forereef,Deep,PAV,-14.28034767,-170.5416498,0,TUT_AUNUU_B,23605,55502,RANDOM,TUT10_12,2012,Pavement,NA,,NA,NA,0,0,NA,
TUT-00518,nSPC,2012,4572,0004-07-12,SAMOA,Tutuila,Forereef,Deep,MIX,-14.27187868,-170.5404809,0,TUT_AUNUU_B,23305,55502,RANDOM,TUT10_12,2012,Pavement,NA,,NA,NA,0,0,NA,
TUT-00580,nSPC,2012,4574,0004-07-12,SAMOA,Tutuila,Forereef,Mid,PAV,-14.28012404,-170.5467031,0,TUT_AUNUU_B,25019,55502,RANDOM,TUT10_12,2012,Aggregated,NA,,NA,NA,0,0,NA,
TUT-01015,nSPC,2015,8614,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27832395,-170.5359025,0,TUT_AUNUU_B,22607,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01016,nSPC,2015,8618,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27857289,-170.5488229,0,TUT_AUNUU_B,26048,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01017,nSPC,2015,8616,NA,SAMOA,Tutuila,Forereef,Shallow,PAV,-14.28394234,-170.5452819,0,TUT_AUNUU_B,24783,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01052,nSPC,2015,8634,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27995616,-170.5464494,0,TUT_AUNUU_B,24854,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01053,nSPC,2015,8628,NA,SAMOA,Tutuila,Forereef,Shallow,PAV,-14.27851958,-170.5497621,0,TUT_AUNUU_B,26603,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01069,nSPC,2015,8196,0003-03-15,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27730655,-170.5383293,0,TUT_AUNUU_B,23127,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01071,nSPC,2015,8615,NA,SAMOA,Tutuila,Forereef,Shallow,PAV,-14.27967737,-170.5486776,0,TUT_AUNUU_B,26156,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01088,nSPC,2015,8612,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27702383,-170.5461749,0,TUT_AUNUU_B,24361,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01106,nSPC,2015,8636,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27903046,-170.5473913,0,TUT_AUNUU_B,25234,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01124,nSPC,2015,8624,NA,SAMOA,Tutuila,Forereef,Deep,PPR,-14.2775656,-170.5140659,0,TUT_AUNUU_B,16377,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01141,nSPC,2015,8626,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.28530842,-170.5376673,0,TUT_AUNUU_B,23260,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01142,nSPC,2015,8610,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27612051,-170.5483165,0,TUT_AUNUU_B,25280,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01159,nSPC,2015,8629,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27731728,-170.5477759,0,TUT_AUNUU_B,25175,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01175,nSPC,2015,8613,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27911093,-170.5445941,0,TUT_AUNUU_B,24068,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01206,nSPC,2015,8606,NA,SAMOA,Tutuila,Forereef,Deep,RRB,-14.27962608,-170.5148891,0,TUT_AUNUU_B,16670,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01207,nSPC,2015,8609,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.28520977,-170.5454785,0,TUT_AUNUU_B,25066,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01221,nSPC,2015,8617,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.28243703,-170.5454776,0,TUT_AUNUU_B,24689,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01234,nSPC,2015,8625,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.28213688,-170.5362991,0,TUT_AUNUU_B,22854,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01290,nSPC,2015,8637,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27849947,-170.5383992,0,TUT_AUNUU_B,23195,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01333,nSPC,2015,8611,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.276132,-170.5104348,0,TUT_AUNUU_B,15150,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01349,nSPC,2015,8145,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27493883,-170.5390604,0,TUT_AUNUU_B,23176,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01356,nSPC,2015,8211,0003-03-15,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27895259,-170.535355,0,TUT_AUNUU_B,22510,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01362,nSPC,2015,8198,0003-03-15,SAMOA,Tutuila,Forereef,Deep,PAV,-14.28297515,-170.5391197,0,TUT_AUNUU_B,23375,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01368,nSPC,2015,8141,NA,SAMOA,Tutuila,Forereef,Deep,RRB,-14.28050995,-170.5427711,0,TUT_AUNUU_B,23787,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01383,nSPC,2015,8608,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.28037927,-170.5409494,0,TUT_AUNUU_B,23516,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01391,nSPC,2015,8605,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27325441,-170.5050989,0,TUT_AUNUU_B,13520,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01410,nSPC,2015,8623,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27457112,-170.5062851,0,TUT_AUNUU_B,13971,55502,RANDOM,AS_SANCTUARY,2015,NA,NA,,NA,NA,0,0,NA,
TUT-01744,CORALBELT_METHOD_E_F,2015,8151,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.28367219,-170.5369313,0,TUT_AUNUU_B,23081,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,66,68,0,0,0,
TUT-01750,CORALBELT_METHOD_E_F,2015,8602,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27675,-170.508913,0,TUT_AUNUU_B,14711,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,75,76,0,0,0,
TUT-01751,CORALBELT_METHOD_E_F,2015,8600,NA,SAMOA,Tutuila,Forereef,Deep,ROB,-14.276838,-170.5446898,0,TUT_AUNUU_B,23967,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,67,70,0,0,0,
TUT-01763,CORALBELT_METHOD_E_F,2015,8598,NA,SAMOA,Tutuila,Forereef,Deep,PAV,-14.27307973,-170.5079594,0,TUT_AUNUU_B,14407,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,70,77,0,0,0,
TUT-01774,CORALBELT_METHOD_E_F,2015,8601,NA,SAMOA,Tutuila,Forereef,Shallow,PAV,-14.27933858,-170.5491501,0,TUT_AUNUU_B,26382,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,16,18,0,0,0,
TUT-01783,CORALBELT_METHOD_E_F,2015,8152,NA,SAMOA,Tutuila,Forereef,Mid,AGR,-14.28062285,-170.5449018,0,TUT_AUNUU_B,24252,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,47,48,0,0,0,
TUT-01784,CORALBELT_METHOD_E_F,2015,8603,NA,SAMOA,Tutuila,Forereef,Mid,AGR,-14.280805,-170.546136,0,TUT_AUNUU_B,24811,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,38,40,0,0,0,
TUT-01785,CORALBELT_METHOD_E_F,2015,8621,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.277842,-170.544995,0,TUT_AUNUU_B,24088,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,54,57,0,0,0,
TUT-01792,PHOTOQUAD_ONLY,2015,8153,NA,SAMOA,Tutuila,Forereef,Deep,AGR,-14.2772374,-170.5406417,0,TUT_AUNUU_B,23435,55502,RANDOM,RAMP_BASIC,2015_2016,NA,NA,TUT_NE,NA,NA,0,0,0,
TUT-01795,CORALBELT_METHOD_E_F,2015,8599,NA,SAMOA,Tutuila,Forereef,Mid,PAV,-14.27576596,-170.5465366,0,TUT_AUNUU_B,24368,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,53,58,0,0,0,
TUT-01801,CORALBELT_METHOD_E_F,2015,8604,NA,SAMOA,Tutuila,Forereef,Shallow,ROB,-14.279513,-170.548763,0,TUT_AUNUU_B,26179,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_NE,20,22,0,0,0,
TUT-00011,nSPC,2008,1287,NA,SAMOA,Tutuila,Forereef,Mid,UNK,-14.36024,-170.75025,0,TUT_FAGALUA,51789,55502,HAPHAZARD,RAMP_BASIC,2008,NA,NA,,NA,NA,0,0,NA,
TUT-00068,nSPC,2008,1291,NA,SAMOA,Tutuila,Forereef,Shallow,UNK,-14.364283,-170.752733,0,TUT_FAGALUA,51292,55502,RANDOM,RAMP_BASIC,2008,NA,NA,,NA,NA,0,0,NA,
TUT-00223,nSPC,2010,2157,NA,SAMOA,Tutuila,Forereef,Shallow,SAG,-14.3596,-170.7506,0,TUT_FAGALUA,51793,55502,RANDOM,TUT10_12,2010,NA,NA,,NA,NA,0,0,NA,
TUT-00235,nSPC,2010,2158,NA,SAMOA,Tutuila,Forereef,Mid,MIX,-14.36006,-170.74939,0,TUT_FAGALUA,51894,55502,RANDOM,TUT10_12,2010,NA,NA,,NA,NA,0,0,NA,
TUT-00549,nSPC,2012,4486,0004-03-12,SAMOA,Tutuila,Forereef,Shallow,AGR,-14.3598372,-170.7501397,0,TUT_FAGALUA,51827,55502,RANDOM,TUT10_12,2012,Pavement,NA,,NA,NA,0,0,NA,
TUT-01265,nSPC,2015,8594,NA,SAMOA,Tutuila,Forereef,Mid,AGR,-14.3604946,-170.7483454,0,TUT_FAGALUA,51982,55502,RANDOM,AS_SANCTUARY,2015,UNKNOWN,NA,,NA,NA,0,0,NA,
TUT-01392,nSPC,2015,8595,NA,SAMOA,Tutuila,Forereef,Mid,AGR,-14.36795876,-170.7535383,0,TUT_FAGALUA,51014,55502,RANDOM,AS_SANCTUARY,2015,UNKNOWN,NA,,NA,NA,0,0,NA,
TUT-01944,CORALBELT_METHOD_E_F,2015,8579,NA,SAMOA,Tutuila,Forereef,Deep,AGR,-14.36932024,-170.754188,0,TUT_FAGALUA,50862,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_SW,63,75,0,0,0,
TUT-01952,CORALBELT_METHOD_E_F,2015,8233,0003-05-15,SAMOA,Tutuila,Forereef,Deep,AGR,-14.362481,-170.746496,0,TUT_FAGALUA,52048,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_SW,65,75,0,0,0,
TUT-01962,CORALBELT_METHOD_E_F,2015,8580,NA,SAMOA,Tutuila,Forereef,Mid,AGR,-14.36487104,-170.7433423,0,TUT_FAGALUA,52222,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_SW,44,55,0,0,0,
TUT-01966,CORALBELT_METHOD_E_F,2015,8234,0003-05-15,SAMOA,Tutuila,Forereef,Mid,AGR,-14.368155,-170.75386,0,TUT_FAGALUA,50974,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_SW,42,54,0,0,0,
TUT-01972,CORALBELT_METHOD_E_F,2015,8639,NA,SAMOA,Tutuila,Forereef,Shallow,AGR,-14.360482,-170.748394,0,TUT_FAGALUA,51978,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_SW,15,21,0,0,0,
TUT-01981,CORALBELT_METHOD_E_F,2015,8235,0003-05-15,SAMOA,Tutuila,Forereef,Shallow,AGR,-14.363104,-170.753147,0,TUT_FAGALUA,51320,55502,RANDOM,BENTHIC_BASIC,2015_2016,NA,NA,TUT_SW,17,21,0,0,0,
TUT-02352,nSPC,2016,9401,NA,SAMOA,Tutuila,Forereef,Deep,AGR,-14.362565,-170.746359,0,TUT_FAGALUA,52059,55502,RANDOM,AS_SANCTUARY,2016,UNKNOWN,NA,TUT_SW,NA,NA,0,0,NA,
TUT-02361,nSPC,2016,9392,NA,SAMOA,Tutuila,Forereef,Deep,AGR,-14.363802,-170.752057,0,TUT_FAGALUA,51381,55502,RANDOM,AS_SANCTUARY,2016,UNKNOWN,NA,TUT_SW,NA,NA,0,0,NA,
TUT-02371,nSPC,2016,9396,NA,SAMOA,Tutuila,Forereef,Mid,AGR,-14.364514,-170.752363,0,TUT_FAGALUA,51312,55502,RANDOM,AS_SANCTUARY,2016,UNKNOWN,NA,TUT_SW,NA,NA,0,0,NA,
