"","X","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"1702",1702,"MHI","Maui",201607134,9,"MAI_KIHEI"
"1703",1703,"MHI","Maui",201607134,10,"MAI_KIHEI"
"1704",1704,"MHI","Maui",201607135,1,"MAI_KIHEI"
"1705",1705,"MHI","Maui",201607135,2,"MAI_KIHEI"
"1706",1706,"MHI","Maui",201607135,3,"MAI_KIHEI"
"1707",1707,"MHI","Maui",201607135,4,"MAI_KIHEI"
"1708",1708,"MHI","Maui",201607135,5,"MAI_KIHEI"
"1709",1709,"MHI","Maui",201607135,6,"MAI_KIHEI"
"1710",1710,"MHI","Maui",201607135,7,"MAI_KIHEI"
"1711",1711,"MHI","Maui",201607135,8,"MAI_KIHEI"
"1712",1712,"MHI","Maui",201607135,9,"MAI_KIHEI"
"1713",1713,"MHI","Maui",201607135,10,"MAI_KIHEI"
"1714",1714,"MHI","Maui",201607136,1,"MAI_KIHEI"
"1715",1715,"MHI","Maui",201607136,2,"MAI_KIHEI"
"1716",1716,"MHI","Maui",201607136,3,"MAI_KIHEI"
"1717",1717,"MHI","Maui",201607136,4,"MAI_KIHEI"
"1718",1718,"MHI","Maui",201607136,5,"MAI_KIHEI"
"1719",1719,"MHI","Maui",201607136,6,"MAI_KIHEI"
"1720",1720,"MHI","Maui",201607141,1,"MAI_NE"
"1721",1721,"MHI","Maui",201607141,2,"MAI_NE"
"1722",1722,"MHI","Maui",201607141,3,"MAI_NE"
"1723",1723,"MHI","Maui",201607141,4,"MAI_NE"
"1724",1724,"MHI","Maui",201607141,6,"MAI_NE"
"1725",1725,"MHI","Maui",201607141,7,"MAI_NE"
"1726",1726,"MHI","Maui",201607141,9,"MAI_NE"
"1727",1727,"MHI","Maui",201607142,1,"MAI_NE"
"1728",1728,"MHI","Maui",201607142,2,"MAI_NE"
"1729",1729,"MHI","Maui",201607142,3,"MAI_NE"
"1730",1730,"MHI","Maui",201607142,4,"MAI_NE"
"1731",1731,"MHI","Maui",201607142,5,"MAI_NE"
"1732",1732,"MHI","Maui",201607142,6,"MAI_NE"
"1733",1733,"MHI","Maui",201607142,7,"MAI_NE"
"1734",1734,"MHI","Maui",201607142,8,"MAI_NE"
"1735",1735,"MHI","Maui",201607142,9,"MAI_NE"
"1736",1736,"MHI","Maui",201607142,10,"MAI_NE"
"1737",1737,"MHI","Maui",201607143,1,"MAI_NE"
"1738",1738,"MHI","Maui",201607143,2,"MAI_NE"
"1739",1739,"MHI","Maui",201607143,3,"MAI_NE"
"1740",1740,"MHI","Maui",201607143,4,"MAI_NE"
"1741",1741,"MHI","Maui",201607143,5,"MAI_NE"
"1742",1742,"MHI","Maui",201607143,6,"MAI_NE"
"1743",1743,"MHI","Maui",201607143,7,"MAI_NE"
"1744",1744,"MHI","Maui",201607144,1,"MAI_NE"
"1745",1745,"MHI","Maui",201607144,2,"MAI_NE"
"1746",1746,"MHI","Maui",201607144,3,"MAI_NE"
"1747",1747,"MHI","Maui",201607144,4,"MAI_NE"
"1748",1748,"MHI","Maui",201607144,5,"MAI_NE"
"1749",1749,"MHI","Maui",201607144,6,"MAI_NE"
"1750",1750,"MHI","Maui",201607144,7,"MAI_NE"
"1751",1751,"MHI","Maui",201607144,8,"MAI_NE"
"1752",1752,"MHI","Maui",201607144,9,"MAI_NE"
"1753",1753,"MHI","Maui",201607145,1,"MAI_NE"
"1754",1754,"MHI","Maui",201607145,2,"MAI_NE"
"1755",1755,"MHI","Maui",201607145,3,"MAI_NE"
"1756",1756,"MHI","Maui",201607145,4,"MAI_NE"
"1757",1757,"MHI","Maui",201607145,5,"MAI_NE"
"1758",1758,"MHI","Maui",201607145,6,"MAI_NE"
"1759",1759,"MHI","Maui",201607145,7,"MAI_NE"
"1760",1760,"MHI","Maui",201607145,8,"MAI_NE"
"1761",1761,"MHI","Maui",201607145,9,"MAI_NE"
"1762",1762,"MHI","Maui",201607145,10,"MAI_NE"
"1763",1763,"MHI","Maui",201607146,1,"MAI_NE"
"1764",1764,"MHI","Maui",201607146,2,"MAI_NE"
"1765",1765,"MHI","Maui",201607146,3,"MAI_NE"
"1766",1766,"MHI","Maui",201607146,4,"MAI_NE"
"1767",1767,"MHI","Maui",201607146,5,"MAI_NE"
"1768",1768,"MHI","Maui",201607146,6,"MAI_NE"
"1769",1769,"MHI","Maui",201607146,7,"MAI_NE"
"1770",1770,"MHI","Maui",201607165,6,"MAI_KIHEI"
"1771",1771,"MHI","Molokai",201607171,1,"MOL_WEST"
"1772",1772,"MHI","Molokai",201607171,2,"MOL_WEST"
"1773",1773,"MHI","Molokai",201607171,3,"MOL_WEST"
"1774",1774,"MHI","Molokai",201607171,4,"MOL_WEST"
"1775",1775,"MHI","Molokai",201607171,5,"MOL_WEST"
"1776",1776,"MHI","Molokai",201607171,6,"MOL_WEST"
"1777",1777,"MHI","Molokai",201607171,7,"MOL_WEST"
"1778",1778,"MHI","Molokai",201607171,8,"MOL_WEST"
"1779",1779,"MHI","Molokai",201607171,9,"MOL_WEST"
"1780",1780,"MHI","Molokai",201607171,10,"MOL_WEST"
"1781",1781,"MHI","Molokai",201607172,1,"MOL_WEST"
"1782",1782,"MHI","Molokai",201607172,2,"MOL_WEST"
"1783",1783,"MHI","Molokai",201607172,3,"MOL_WEST"
"1784",1784,"MHI","Molokai",201607172,4,"MOL_WEST"
"1785",1785,"MHI","Molokai",201607172,5,"MOL_WEST"
"1786",1786,"MHI","Molokai",201607172,6,"MOL_WEST"
"1787",1787,"MHI","Molokai",201607172,7,"MOL_WEST"
"1788",1788,"MHI","Molokai",201607172,8,"MOL_WEST"
"1789",1789,"MHI","Molokai",201607172,9,"MOL_WEST"
"1790",1790,"MHI","Molokai",201607172,10,"MOL_WEST"
"1791",1791,"MHI","Molokai",201607173,1,"MOL_WEST"
"1792",1792,"MHI","Molokai",201607173,2,"MOL_WEST"
"1793",1793,"MHI","Molokai",201607173,3,"MOL_WEST"
"1794",1794,"MHI","Molokai",201607173,4,"MOL_WEST"
"1795",1795,"MHI","Molokai",201607173,5,"MOL_WEST"
"1796",1796,"MHI","Molokai",201607173,6,"MOL_WEST"
"1797",1797,"MHI","Molokai",201607173,7,"MOL_WEST"
"1798",1798,"MHI","Molokai",201607173,8,"MOL_WEST"
"1799",1799,"MHI","Molokai",201607173,9,"MOL_WEST"
"1800",1800,"MHI","Molokai",201607173,10,"MOL_WEST"
"1801",1801,"MHI","Molokai",201607174,1,"MOL_WEST"
"1802",1802,"MHI","Molokai",201607174,2,"MOL_WEST"
"1803",1803,"MHI","Molokai",201607174,3,"MOL_WEST"
"1804",1804,"MHI","Molokai",201607174,4,"MOL_WEST"
"1805",1805,"MHI","Molokai",201607174,5,"MOL_WEST"
"1806",1806,"MHI","Molokai",201607174,6,"MOL_WEST"
"1807",1807,"MHI","Molokai",201607174,7,"MOL_WEST"
"1808",1808,"MHI","Molokai",201607174,8,"MOL_WEST"
"1809",1809,"MHI","Molokai",201607174,9,"MOL_WEST"
"1810",1810,"MHI","Molokai",201607174,10,"MOL_WEST"
"1811",1811,"MHI","Molokai",201607175,1,"MOL_WEST"
"1812",1812,"MHI","Molokai",201607175,2,"MOL_WEST"
"1813",1813,"MHI","Molokai",201607175,3,"MOL_WEST"
"1814",1814,"MHI","Molokai",201607175,4,"MOL_WEST"
"1815",1815,"MHI","Molokai",201607175,5,"MOL_WEST"
"1816",1816,"MHI","Molokai",201607175,6,"MOL_WEST"
"1817",1817,"MHI","Molokai",201607175,7,"MOL_WEST"
"1818",1818,"MHI","Molokai",201607175,8,"MOL_WEST"
"1819",1819,"MHI","Molokai",201607175,9,"MOL_WEST"
"1820",1820,"MHI","Molokai",201607175,10,"MOL_WEST"
"1821",1821,"MHI","Lanai",201607181,1,"LAN_NORTH"
"1822",1822,"MHI","Lanai",201607181,2,"LAN_NORTH"
"1823",1823,"MHI","Lanai",201607181,3,"LAN_NORTH"
"1824",1824,"MHI","Lanai",201607181,4,"LAN_NORTH"
"1825",1825,"MHI","Molokai",201607191,2,"MOL_PALI"
"1826",1826,"MHI","Molokai",201607191,3,"MOL_PALI"
"1827",1827,"MHI","Molokai",201607191,4,"MOL_PALI"
"1828",1828,"MHI","Molokai",201607191,5,"MOL_PALI"
"1829",1829,"MHI","Molokai",201607191,6,"MOL_PALI"
"1830",1830,"MHI","Molokai",201607191,7,"MOL_PALI"
"1831",1831,"MHI","Molokai",201607191,8,"MOL_PALI"
"1832",1832,"MHI","Molokai",201607191,9,"MOL_PALI"
"1833",1833,"MHI","Molokai",201607191,10,"MOL_PALI"
"1834",1834,"MHI","Molokai",201607192,1,"MOL_PALI"
"1835",1835,"MHI","Molokai",201607192,2,"MOL_PALI"
"1836",1836,"MHI","Molokai",201607192,3,"MOL_PALI"
"1837",1837,"MHI","Molokai",201607192,4,"MOL_PALI"
"1838",1838,"MHI","Molokai",201607192,5,"MOL_PALI"
"1839",1839,"MHI","Molokai",201607192,6,"MOL_PALI"
"1840",1840,"MHI","Molokai",201607192,7,"MOL_PALI"
"1841",1841,"MHI","Molokai",201607192,8,"MOL_PALI"
"1842",1842,"MHI","Molokai",201607192,9,"MOL_SOUTH"
"1843",1843,"MHI","Molokai",201607192,10,"MOL_SOUTH"
"1844",1844,"MHI","Molokai",201607193,1,"MOL_PALI"
"1845",1845,"MHI","Molokai",201607193,2,"MOL_PALI"
"1846",1846,"MHI","Molokai",201607193,3,"MOL_PALI"
"1847",1847,"MHI","Molokai",201607194,1,"MOL_PALI"
"1848",1848,"MHI","Molokai",201607194,2,"MOL_PALI"
"1849",1849,"MHI","Molokai",201607194,3,"MOL_PALI"
"1850",1850,"MHI","Molokai",201607194,4,"MOL_PALI"
"1851",1851,"MHI","Molokai",201607194,5,"MOL_PALI"
"1852",1852,"MHI","Molokai",201607194,6,"MOL_PALI"
"1853",1853,"MHI","Molokai",201607194,7,"MOL_PALI"
"1854",1854,"MHI","Molokai",201607194,8,"MOL_PALI"
"1855",1855,"MHI","Molokai",201607194,9,"MOL_PALI"
"1856",1856,"MHI","Molokai",201607195,1,"MOL_PALI"
"1857",1857,"MHI","Molokai",201607195,2,"MOL_PALI"
"1858",1858,"MHI","Molokai",201607195,3,"MOL_PALI"
"1859",1859,"MHI","Molokai",201607195,4,"MOL_PALI"
"1860",1860,"MHI","Molokai",201607195,5,"MOL_PALI"
"1861",1861,"MHI","Molokai",201607195,6,"MOL_PALI"
